Município,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68,pc_69,pc_70,pc_71,pc_72,pc_73,pc_74,pc_75,pc_76,pc_77,pc_78,pc_79,pc_80,pc_81,pc_82,pc_83,pc_84,pc_85,pc_86,pc_87,pc_88,pc_89,pc_90,pc_91,pc_92,pc_93,pc_94,pc_95,pc_96,pc_97,pc_98,pc_99,pc_100,pc_101,pc_102,pc_103,pc_104,pc_105,pc_106,pc_107,pc_108,pc_109,pc_110,pc_111,pc_112,pc_113,pc_114,pc_115,pc_116,pc_117
caucaia,1.0953428758715862,-8.873878758578876,0.5330820666945947,1.755919782911977,1.9465706039751545,0.28346293964693137,-0.5164713464974952,-1.9873830593430986,-0.920671724197998,4.391411900495354,-1.4164751816320345,-1.699543446101159,-0.764702074781775,-2.1963879822948065,1.9629533962799175,0.4957427472421228,1.1563740116841628,1.2422167072767678,0.7564942914809302,1.5763457726726267,-1.8973971272568313,0.9598421200612279,-0.6981651885442339,0.2289214010974069,-0.22697226805985452,-1.239700080225095,-2.183673962500264,-0.6658021858665438,-0.27353090134523333,-0.3627813606558431,-1.949299402185682,1.7134477307957388,0.6990938552621041,1.581492220866415,1.0418630091086896,-0.5005621058077044,-1.6483248579296423,-0.8580033817349799,0.2990750916165227,0.8702253113161411,-1.0134986204462297,0.6769466426511828,0.6451553189033721,1.1176502360750993,-0.9832279036848338,0.11551743812140637,-0.016742706642666402,-0.605026477944551,-0.1610197464827551,0.12083781990683862,-0.29405129425718035,-1.1527896014431698,0.12385847181724076,-0.5139200048983933,-0.7074450761361267,0.12010208939309168,0.5556723518369919,-0.8780993751231266,-0.29265880453658133,-0.21443400611791516,0.5694406371054295,0.24310418535422004,0.9617712795771561,0.3104506947965693,-0.28793904032965373,0.19134024961698984,-0.3417504730288649,0.41645601177831865,-0.7010832199354701,0.5814268118234136,-0.02312268024217476,-0.0006809637555456964,-0.04829715962951197,-0.15718776625900352,0.1139901854374633,0.1755948489133743,0.2907548219350585,0.5809844984601317,0.15623900594808343,0.2707986855325318,0.286420624324521,-0.10551770965146202,-0.18190275625955032,0.018115762917364994,-0.20969340469089817,-0.075301395914487,-0.027223700381667607,-0.12875253424753577,0.048094729041567794,-0.09298404837462018,0.022553151108263524,0.03173058153038014,0.01884627258226579,-0.017669410565650336,0.00826743686447202,-0.0004019765988144971,0.0008472468944880506,-4.9937753170499024e-05,-0.0008503054266845967,-0.0006214412233389344,0.0007200445015428438,2.6219914947189082e-05,0.0006965938925869082,0.0002741085617349424,5.984176925062807e-05,7.567098500353354e-05,0.00022941584708410377,-0.00030680811237587916,2.3126630076358362e-05,8.422956795006752e-05,-0.00010045806421617694,-6.696778750316924e-14,-3.1254445947110084e-15,-1.1166417182069475e-16,7.895420355654118e-16,-6.992267786912316e-17,2.9116171424077317e-16
cedro,2.4798080860058063,2.219194996715977,-3.443274897038068,-1.5939283675237284,0.08012931840819865,-0.3583247293758834,-1.6185593831392968,-0.2906957994412174,0.9912052900381861,-0.03626843637533682,-0.7992012269477985,0.20174244215419754,0.22118621575555417,-0.31635688264422135,0.02733416012685476,-2.181746709628333,0.05649941705382109,-1.1121180985764274,0.3901138782924043,1.1548590101505989,0.03812951120312772,0.5767945261241396,-0.39089782129143796,0.39667662549524385,0.7298883787083899,0.08083089671146397,0.6781036153000767,-0.6269735749835319,-0.19110289963756733,-0.17225951963156522,-0.308471729076386,-0.7318721885407276,-0.6214924253548699,-0.6526049030232527,0.2275945715956143,0.07488754137274771,0.7518765097417538,0.3540361218361503,-0.7032394662647637,0.5186929060972001,0.7565464655128228,1.089555979886426,-1.301914804194764,0.6600319870630407,-0.14096689113859195,-0.7389307378775485,-0.4571652245052086,0.056348623769781954,-0.46364870200367825,0.20147298060906912,0.6338326356823561,-0.779678294711991,-0.006707121244567774,-0.7313695704676882,0.14241089534336532,0.5497736908980612,-0.04403705862881598,-0.641405035818545,0.3809410657083044,0.6505877479184305,-0.7579008558268124,0.42477396583791366,0.6045977777215442,-0.12439929829668432,-0.3048402311705185,0.0851192223656009,-0.1637374934755574,-0.07622942715079696,-0.37442417273721595,0.37504708782258017,-0.2391572459207,-0.37170679134668544,-0.0049041317616416846,-0.14808626985214032,-0.3147261162683899,-0.2035495770390097,-0.31245223296215446,0.37968312047452335,0.4776481410879006,0.0038530070530032145,-0.21639349840438285,0.330770945308675,0.10608177109918066,0.16391367218145997,0.04597015721135875,0.15810708788498293,0.07619486683702328,0.3419082568160785,-0.1561015970203264,0.02907492380722079,0.030326156283256956,0.01511740564497441,0.02332946955031943,-0.01234255114417569,-0.0019321769339383887,-0.0014170548774456609,-0.0014336624990082599,0.0005177304916896839,-0.000749161644149107,0.0001946175116907835,0.0005026499368541487,0.0002860766621810351,-0.00013820421831500315,0.00017252282138853378,-8.497604225978966e-05,-0.0002963930617686391,-0.0002812950025938624,0.00010729928187615615,-0.00024643967253049157,0.0001900829995449719,4.971983123906411e-05,1.897618747806825e-14,-5.395750847255889e-14,1.5826453533146977e-16,2.517232050375328e-16,-5.637765851086463e-16,1.4500755440391987e-16
chaval,-5.5192698912204206,-2.28058311745931,4.401809665811545,-1.4073515794657496,-0.9360737006001774,-4.848721080137694,-0.8200010329567433,-3.1409533297561487,1.7991435436836831,2.8294908501346536,-1.0501620421923068,2.5720312826790903,-0.5241586191164294,3.438567184312789,-0.14702957589021967,0.6879829189638272,0.44779887933726614,0.023171953930312458,-0.5450196032059257,-0.09161900653600775,0.5117762016272333,-1.5323166449014853,-0.013263065121434766,0.6393337803279879,-0.7074504431069759,-1.9196472085679932,-0.6966705548325999,0.2719097784102423,1.511924348917368,-0.9348757916165731,1.032780976509969,-1.081135215577779,-3.0064479675603955,-1.6877695709534957,-1.3674001445297268,-1.9749106252511521,2.1538184485712217,-1.38508628291931,-0.24171169064447562,-0.4289702916062822,-1.49012262080262,-0.31990727339446695,-0.6944661283304061,2.6394952148354522,-0.5290163195324098,-0.6678151367448364,0.885593631684405,-0.13889339784478788,-0.5649005323713587,-0.4242133424472643,0.32905955285246286,-0.3238260434163404,0.1672656550862399,-0.18632308485821544,-0.8332362953954111,0.1146055392297853,-0.12523088320100143,0.13274897676036557,-0.09805636462005322,1.0846962065105832,0.8172661753046914,-0.28177183401498906,0.028250219151305885,0.9034574089135208,0.6473922095920112,-0.4605356644213001,0.3530123973226019,-0.11325695177417357,-0.800450147914699,-0.49092437635685093,0.3128796679961412,0.017147192385988053,0.3673358293629631,-0.2587679456096379,0.0041031437312273045,0.2765052489954388,0.3037031344540486,0.3902709215833479,-0.07410002584623948,0.014936686967771744,-0.3299420325359501,0.03154503708958987,0.055654243661496704,-0.010995290642542035,-0.0009993120437723185,0.19278510272042815,-0.17384842291636868,0.22940935972873694,-0.2495650722409372,-0.01664823619690613,0.07109026323294633,-0.0360187836066196,0.02178556628628785,-0.0254172717904176,0.0068450643980662315,0.0009466611327331774,0.0008104017827046657,7.396896257714398e-05,0.0005649226618650015,-0.00039061753040360293,0.00019813007587495256,-0.00016177644063842622,-2.9286880386260686e-05,-1.7481885081427305e-05,-8.395329167844874e-05,0.00011396365448178031,-4.868981976801658e-05,4.185077279384555e-06,-3.975072530528282e-05,8.157170585667963e-05,1.2037442043514936e-05,1.3645588784816416e-13,1.956017324394292e-14,-8.691812134752097e-16,4.550625576303501e-16,-4.774176166517731e-16,-5.258798129796617e-16
choro,-5.600813993603863,4.00955279748275,-0.8544933491662144,4.771222971322354,-2.747958493709872,-1.687207140366122,-2.495884454865258,-0.8951987567398267,0.6686140066037252,-1.0075740601196015,-0.8722607250978641,-2.1329469996985195,1.493446726009818,-1.1194172267771514,-0.19922222341088988,-0.9789657456887402,-0.4230633458345754,1.1611629008836144,1.075293635007729,-0.24005159306533544,0.42210751338153707,-0.3820569626996452,-0.8159427779638379,2.0441485240235653,-1.218713961460887,-1.8728001998181423,-1.4444268621898726,-1.1506979104403485,0.5737433821345133,-0.2698704385517779,1.563053790386469,-1.7399956987435776,-0.7945317487353845,2.319406610646707,-1.4730161759480376,-0.515969523818139,-1.6321875719653958,0.7968893103533693,0.16872509669835434,0.4091488994713781,1.3733211640525524,0.33903389280457047,1.0655897794364029,-0.7716514555093181,0.6297627811205688,1.0116673063002026,-1.2878267938760248,-1.0395344792954524,0.6559570313346289,0.0018292567970607662,-0.32296556454919656,-1.227029064863998,0.9719725659075343,-0.6226960743495458,-0.27619988035826587,0.4710327031892686,-0.05600399162097282,0.0007422163987275197,0.5373532534628677,-0.6899565548327645,-0.5133437963038824,-0.8633977065084948,0.0008440261648836629,0.6054775233425433,0.24127298649022344,0.4857686880801456,-0.3654831334312705,-0.09720942035218512,-0.6138138639692086,0.5025436577828611,-0.23775763152198434,0.31614742364394627,-0.35204219089612293,0.46332444521924193,0.39282658301872503,-0.263948006363407,-0.21439880404869663,0.04007060501604155,-0.4095707278370812,-0.10515522459206922,-0.22410633568368687,0.21698264756394975,0.04404119804103492,0.26484727292110705,-0.22155617870062297,0.09096991064894663,-0.3459280609800416,-0.2548572670434315,-0.031004977793802402,-0.024373352627901353,-0.10843205024743038,-0.011361554297910786,-0.030337410339369757,-0.02261913245414692,-0.0047585768168129945,0.0013761611112807928,0.0007781761979188481,-0.0002359587845613712,0.0005280882905338491,-9.352863289476926e-05,0.0004003910310172398,-8.17430952354771e-05,0.0001283791219472843,9.275616654042604e-05,0.00023103452791971597,5.4240285976014024e-05,0.00010098941089509168,0.0002556752476349297,0.00020458509622455504,-0.00021084603290900752,-5.569602206165057e-06,-8.847921516287274e-15,4.1260728366848746e-16,-1.6118974951175398e-16,1.2582717064121783e-17,-2.790291148777977e-16,-2.4624164961352884e-16
chorozinho,-0.6843902918580888,0.40701100210183083,2.7465903900845006,2.490095985990705,3.7472584416136288,0.7346983772459386,0.3336226481848604,2.532697409361256,-0.48117571247968804,0.8277327334203475,0.017824910502621378,2.5055594707850966,-0.9090035805389712,-0.4109053835459377,2.285599521122697,-0.8186837894540326,0.5915765994287505,-0.09663620421070132,0.3549162343609602,-0.586972439821107,-1.3761174609765336,-0.7676751108788731,-0.9925220493838943,1.1649081964914698,-0.20101587949309646,-0.7342361187314851,1.0624650030611213,2.2269305386600644,1.0677833978124573,-1.305446639487559,-0.7226956631918628,-0.6403826781991654,0.10223892806506721,0.23272311091891582,0.618002952084467,0.30186699975286635,0.012452298602577547,-0.08303870941865663,0.30300027798510576,-0.6418031561454036,-1.3143000597124233,0.9309726682463815,0.9983925343782238,0.08337260891814458,0.6768986651284481,-0.2544263997085957,0.3485817206639855,0.7651410334589177,0.41587222182072864,0.5783822612478539,-0.5938251386666973,-0.32086846270318614,-0.44220517218214994,-0.14982677022293897,-0.09586915873196587,-0.047828751810752725,0.7287196971563021,0.5755858550897178,-0.3842283146703767,-0.4774825090507982,0.7232435968311051,-0.7685771560124433,0.3982363012528045,-0.3941211239618069,0.056874640410956565,-0.84803303734762,-0.8119220672266056,0.639019544167139,-0.3540840485752554,-0.15209484444967428,0.5315843059938138,-0.12881117683278642,-0.16665842087080127,-0.6477400083793523,-0.4614764448527457,-0.5068614975321301,-0.030469034286974388,-0.15699237096953667,0.10208255984304747,-0.3217363091241472,-0.0787651508171817,0.035106281292639686,0.25065493889506296,-0.14767790560532926,-0.03945637350064517,0.18009150775367117,0.21049922702719454,-0.13238247808617548,0.02931296737384518,0.11755913097844954,-0.09743543388948392,0.017168675416967667,0.05828433576258593,0.005525233613564405,0.01719035850417953,0.0010335667372830873,0.0003483879166026985,-0.0005016366369784206,-0.0006014238839100059,-0.0007819597754453691,0.00047377107102819987,0.00014897290209641459,-0.0008535777990075586,0.0005005284357954753,0.00035238547800270993,-4.408709480919406e-05,0.00019948757862444204,0.00025458264953121966,-8.234615508471069e-05,-0.0002445349418410588,0.00016371903734545168,-1.3283925750350949e-13,-5.1994907876411044e-14,4.30654388161306e-16,-1.554551238794414e-16,4.18143687628116e-16,-3.108409466989242e-16
coreau,-1.7048403862053976,-2.1348273884365607,-0.22714760354264626,-1.344839659840932,-2.9461789622615986,1.0981669273592065,-0.5316988436937318,1.1234564813572676,-0.5222658863550345,-0.40099533291331385,1.1572383498308145,-0.2911903794541807,-0.010862784613901985,1.1146332834119113,0.6622441029656028,-0.1144034093207054,-0.572585373074755,-0.2011416010466047,-1.004707513104444,0.4378379106105641,-0.10391958320516147,0.8929059630608771,-0.7463563620592465,-0.7460232304586477,-0.1173750091925857,0.4457433488865336,-1.452700371049801,-0.03616581559839109,-0.32807656860769124,1.8660331413191011,-0.7220984612081307,0.08593787818595564,0.0976462441205155,0.21024667215837758,1.8029236199824945,0.29444265527500985,-0.7156685047478861,-0.45899362992631243,0.22332666129235335,0.6539848537908993,-0.8795387485883238,0.40732709425903124,-0.6310899845106739,-0.11354600417634571,-0.3475664815441831,-0.07054157675649927,0.16043465134660395,-0.06489251170537025,-0.654376046077828,0.5683755896538241,0.6796559868080362,0.527317938139355,0.20167858958230162,0.06291033459390001,0.6345574460203924,0.330733054069146,0.02442786522598926,0.31081990783326385,-1.0496471878319928,0.5886844976454385,0.16797275200531966,0.24166543794343404,-0.3619116543257352,-0.059789184630838405,0.6769710467413992,0.17013673891568418,-0.30573335529736656,-0.045276847311334335,-0.8531515040359374,0.8104199447746019,-0.12844976503185954,-0.015643426209191118,0.09873220164809722,-0.5333448201771848,0.15598109952468747,0.20326330099186815,-0.2586137236482439,-0.3168957775664179,-0.06747804740418557,-0.5588664565859282,0.3357347567915093,-0.0014188242365924008,0.18614787229354102,0.11788697879230636,0.022636265405212925,0.09626008198365577,-0.14080914352578677,-0.04331645760043393,0.12208581705535818,-0.06428183569486864,-0.02810408610705372,0.010420287136961396,0.005479369078232759,0.005418612919372535,-0.024255128619207308,-0.0015205102888440228,-0.0006067900561388716,-0.0003672190164458973,0.0005225677435451747,0.0004182059117857444,-0.0003270010552472099,0.00011092049747340087,-0.0009066070961305148,0.0002411243521039915,-8.680353493783206e-05,0.0001858720037086596,0.0003652394545465101,1.2518248251745476e-05,3.3005157335234135e-05,2.361304976115037e-05,-0.00013755778094635344,1.231579497803136e-13,6.031391950985464e-14,-7.784776175766762e-16,5.100308650184979e-16,-2.174240762538026e-16,3.604681096555205e-17
crateus,0.6083385726639908,-0.834497888597824,2.1182805621453102,-2.515699829444118,3.5757230345379796,0.2972400127012977,-0.8803153425550045,-0.19681539239604567,-0.552468249676791,-1.3211958268156552,-0.12777107533395152,-1.1927315818489626,0.021249287771743598,1.1858254547077265,-0.8851281540400625,-0.16168400518980236,0.48380155524393365,-0.9741652507612569,-0.6371696469987597,-0.9181198348000587,1.204106735461185,0.5199877688343978,0.7923636632271249,1.024811104277671,0.634558811333437,-0.23514413999169834,-0.042191319038506814,0.5178459680593778,0.8342054740666586,-0.47747809466510566,0.7151784146613808,1.1453299773570864,-0.8223043118731407,-0.6689364937859265,-0.5268680243102015,0.28822446829996606,-0.8159883111232897,-1.0927284238854014,-0.06763927854852643,0.5693641884354701,0.41475203918414955,0.13689325422325177,-0.28758554494298993,-0.6072718005755581,-0.1417868621482603,0.32611856510974024,0.8518791981012624,0.7552192745688532,0.4649566940374993,0.3774627310254251,-0.5690509703515139,0.161941385390015,-0.17806981463857688,-0.8318244624428406,-0.0928331240888328,0.14488128205400813,0.631729908405371,0.01880997616234848,-0.13584771925913888,0.37030504696173105,0.0661121310817988,0.664347664512603,1.5974219137572716,0.5344702334211052,0.2014094528956411,-0.19194771463405144,0.22815336771507982,0.03969845865969704,0.5500855587592463,0.003969479419983201,0.18264809373116508,0.4920288745302619,-0.4078664880198242,-0.11046715057374384,0.7607639789458317,0.31688865208809625,-0.09276344037289153,-0.5922632932535227,0.33722743021779256,0.7358602433896764,0.27937321345598953,-0.208582623696586,-0.18291958450723228,0.10300362099968913,0.4423104203040868,-0.02212195267077762,0.2620425208532805,0.029961213903043595,0.3939152029364476,0.035638105808324466,-0.02669447093083105,-0.02518670996749665,0.031083592748120312,-0.02562969514288497,-0.020834308150087705,-0.0008090561157570554,0.0006367148661518912,-0.0006375557022776282,0.0003400861547183644,-0.00043019473523341837,-3.6592027658931634e-05,-9.184288239580386e-05,-2.342298056073662e-05,-0.0005779638593077265,0.0002995922159283533,0.00026542817337749265,-0.0003351967745643339,8.01992702998175e-05,-4.984653019729876e-05,-2.1438160961444498e-05,-7.395291802982136e-05,3.7620391551727115e-14,3.9578424068062073e-14,4.725400959296437e-17,1.1094596741981862e-16,-7.440831394501081e-16,-3.156807357156763e-16
crato,8.271671082708693,-2.7433565649964557,-0.20669456868657765,-0.3695419880390144,-0.9303023057426902,0.4766511033718178,-0.3792057686971868,-1.943566195455408,-1.0763888982395917,-0.46340206636905934,1.2836622409116347,-0.27474866419110827,0.8961957775681441,-1.3293192950299808,-1.6616682239209872,-0.4288913097781542,0.11646254932935278,0.9437483351141436,-1.631571583213011,-0.9425972129048579,0.3743096382510261,-0.6396878171834061,-1.2231522597345086,-1.675436297927621,0.3387687357573371,-0.454060228736806,1.805724875822487,0.052408518549041674,0.6245318731578315,-1.130025704316961,-0.44503276695188326,-0.8638428368519787,0.7625608297378302,0.7506369215882667,-0.09370682459148216,0.5376160661298615,-0.7334752651156141,-1.017262629138563,0.15093427913072077,0.4158735186719592,0.7400164326201415,-0.6495708021788615,-0.07148037210110222,-0.1449452349292089,0.7613972077368429,0.2515653704344999,-0.2967758188066046,-0.16440909589584513,-0.21178759147901924,-0.5462995610479511,-0.09623946473368261,-1.1760066906249504,0.8399288313925902,0.102873924042831,1.2131792009338167,0.3756576238293423,-0.27175819131591367,-0.1231287249019099,-0.5405791479365322,0.537688673626735,-0.7710405080343358,0.051887766460664904,-0.14486698587975816,0.2012438633288939,0.06356221855464336,0.197229160020967,0.044310206238255476,0.07797432990605926,-0.15361396347487907,-0.1987685828485453,0.3885690954961234,-0.3156359427181717,-0.42018853122484967,0.14984516764437278,0.2808637412673411,-0.7288725030212699,0.10847760975262048,-0.006734140590191676,0.05844511162920347,0.2682154752123884,-0.03237241280279214,-0.17336189817960035,0.0585898476392408,-0.12205918617015835,0.2819726727009843,0.0052220928805117245,0.06942786246608304,0.037604146328897754,0.03446549932805916,0.07099547819652133,-0.11073354861731896,-0.008597710195518011,0.00408920511523274,-0.022588271361478025,-0.0026602336714298285,0.0010747445573817491,7.65771163994203e-05,-0.000496888811311368,-0.0006240365705551765,-0.00040530238445409737,0.00016988263059770076,0.0002326676867531562,-0.0005403520959113555,0.0006533399717611917,0.00036666368611545946,-0.00026469492405032036,-0.0003550914104476784,-3.332825173863197e-05,-3.8296654958824786e-05,0.0003381245124379928,-7.738455274598282e-05,-3.9122516531197353e-14,5.1032779599707524e-14,-4.4186211943057043e-16,-4.765805095823095e-16,-9.304807835026074e-18,-5.80492343722643e-17
croata,-0.2067247085687739,0.4906943437857599,2.0248588506733505,-3.021120950324146,-0.051384777586608546,-2.0907366877874964,4.996342150148092,1.5439987012319036,-1.4061990251239516,0.5413841880015751,1.3849185531072856,1.11643688781475,0.08843363733837316,-2.825509785354854,0.1628061011520989,-0.7776088199748562,0.9387676944567135,0.40989911767274434,-0.3046329760575351,2.461413750434477,-0.8680211836332041,1.0116428157778112,-2.8363383422537294,-0.4407284043301511,-0.803977891462794,-0.04947366982404339,0.1302029746355236,2.619180149322625,-0.4530549391437199,1.6958079274318119,-0.34011776176253283,1.6923459687563656,-0.39095633898002113,1.3826500641459714,-0.7325019257209453,-0.8819451649748372,0.4003404390548046,0.18124469756246225,-0.632301940838953,-0.5480389881013357,1.2085780535977935,0.7545142202522378,-0.02759583743707522,-0.8916000117849181,-0.2864796852412378,0.6758806907878605,-0.6563982283180091,0.7945533418623395,-0.32683357178847683,0.2157175558762215,-0.3093132852593579,0.4732904363221264,-0.13561686099430065,-0.1086801990221908,0.6020626453549345,-0.45093136021335056,0.48694638692289766,-0.2674086428092142,0.5901155740461175,0.5729446863848563,0.2234391221500067,-0.07995021787382509,-0.4438586655208828,0.02694350539793555,0.5052528910101245,0.23982322050428928,-1.0290620490058566,-0.9400780407804664,0.016502963661521194,-0.2618210902945032,0.35560272919109176,0.16743150874572738,-0.4173207404238878,0.31331839755046104,-0.23402587256838905,-0.02965550051104645,0.2998918328851611,0.12837298920491794,0.2793473199410227,-0.41427378356994404,0.34187945589907187,-0.10405269625708234,0.07923051286706186,0.11790132655931627,-0.30844194018558774,0.48447324350321885,-0.086116898898831,-0.11382651533079018,0.07679695354170982,0.08693709182806533,-0.06820613697420744,0.07763784565155774,0.06777712785589353,-0.04571084591526249,0.0012792596935711862,-0.0008905228807150084,0.0005836129817288153,0.001303515718988287,0.0009127542637728217,-0.00016108850403069128,0.000123062216873739,0.0005832347959842345,0.0008218967894428488,-2.5287860962573818e-05,-0.00010815017366753206,-5.008720048327097e-05,0.00012885597106697088,0.00023873713975233437,3.094431988571105e-07,0.00022864841975670395,-2.350208027106994e-05,-1.884557682723358e-14,1.591592786731861e-14,1.7756192605668906e-16,1.9735414048141586e-16,-2.0868542123334646e-16,-5.050724639263101e-16
cruz,-1.7949345534862495,-1.0128751483297698,-1.0898650714378022,-1.04244075058558,0.13436213552176532,-3.3467056745342125,1.3339541805859325,3.490510649263166,0.07079361914574293,-1.790561923876631,0.6679156349056279,-1.996567348041396,1.4355991426301082,-0.4193240733876478,0.44530870845980947,0.024761047111087824,2.5169242219362125,0.5331118058831138,-1.3285812638027845,1.3427706618081918,-0.9089728727424341,0.10088074727284785,-0.22169403689665754,-1.2587746239442794,0.3423655612116777,0.4773117030352874,-0.3388482592413492,-0.10202941633614256,-0.885531822356221,-0.09077995166919964,0.10778532837244678,-0.38833324394570695,0.27279157832086587,0.5775746035510306,0.08713087200483918,0.19555275839930877,0.18757915590951244,0.05412769263066002,1.1588959708908597,-0.5592164790333054,0.07455477722046974,-1.2005306373191056,-0.04894608607824166,-0.38948770930747945,0.5067093841530851,0.3869760247817586,0.06360738926292384,0.27653733296517685,0.8332274266396018,0.2793687255813642,0.4916048716965904,-0.5172262541333307,-0.7615842636007111,-0.4693387900848823,0.041594796914340613,-0.8766051051896374,0.11650814337214557,0.3309620308045875,-0.1975669274245612,0.9688447866608274,0.25391073507639483,-0.683387778223965,0.00860925572069852,-0.09706165189989199,-0.8251486708347557,-0.19898559821907474,-0.5617737552400782,0.23246377580408462,-0.19307090726201048,0.07799720976735072,-0.22040059900227799,0.19962765029971447,0.08555926266219116,0.5857418467927668,0.06682351133355056,-0.23732250832891735,-0.2567711288857097,-0.3568971983077059,-0.3787636588263743,0.2842440241416281,-0.010210022225926617,-0.15386247992003949,-0.15754451723303448,0.03597488922606618,0.08931521144814084,-0.5008244046911029,0.07253185828377942,0.21958756727699727,-0.29966417411114954,-0.19373246691712753,-0.06314350397704839,0.03332325726679477,0.015706099471000122,-0.03819146877037687,0.021959938643180348,-0.0009628323646759789,-0.0001848828969714079,0.00014185265096467698,-0.0015388077962537137,-0.0007101672939282347,0.0001527318385118437,0.0004812378553204785,0.0003304581721193646,0.00010663298215419442,-0.0001815066647697721,-7.893866317778738e-05,3.830210000864923e-05,-9.702867384721321e-05,0.0002052053070118166,0.00013871027342536685,0.000168088638638493,1.9821997209411184e-14,-2.3249007885717295e-14,-1.2295616717686503e-15,-1.7266889409167013e-16,-5.910571723876482e-16,3.522967077036397e-16
deputado irapuan pinheiro,3.4960922489065993,7.561960505397829,-1.7892236062318967,-1.164494465827556,-3.273591903184928,-2.920098066582827,1.6238527370891251,-1.9291265302185292,3.4510689970237123,1.8229118159578466,-2.025241278538981,-1.1428201740675894,-0.5105545637735862,-0.038221312082418135,2.305873987755251,-0.9218909246755651,-1.6857803641032942,-1.0468054300771374,-3.238516304259924,3.296308592905561,-1.2208176325668991,0.047720975813484195,2.9528736355349765,-2.109580871951069,-2.117004313896456,1.8895690579580702,-1.8466376960375783,0.11281013941848146,1.405564804786892,0.44034649914454754,-0.8101635723107147,0.7335125852384309,2.7239232079175353,-0.8375056680204942,-1.2212629721064077,-0.8828425585183365,0.5210916732036365,-1.5500602423551635,-0.40432397939803844,-0.44659185870169366,-0.8739312394634094,-1.1557233425224447,0.022660150074150662,0.643634192730052,2.735378274908727,0.16920852851747994,-1.3376180414932823,-0.6538659408848245,0.8018253161487165,1.2365111734808538,-0.9885729266814369,0.7858156986391591,0.08505881234256225,-0.5774075280441779,0.1707983317876167,0.013248661077223698,-0.6303843310510431,-0.3162450746333923,-0.49069716726230694,-1.2644466784437627,0.3751579916979715,-0.023177265825398672,0.14396198430026885,-0.2701826936009385,-0.33638122610562227,-0.8981458834542598,0.025954796795948403,0.5471887530398005,-0.22291772443348026,0.3571659224764817,0.07764326140804867,0.14279623372181352,0.08108437511698494,0.29607947462482337,-0.2151291943983133,-0.11678505603484717,0.22698020708340577,-0.17658650824716776,-0.22809410025326157,0.3389310441406024,-0.06257293939739826,-0.17811484335559702,0.07833023922111045,0.042231712549847394,-0.07190237431552955,0.1668417792137561,-0.012693167849478952,-0.2600414256674969,-0.06262101400455322,0.06992650006265987,0.024843221934548184,-0.022931651391716937,0.045930555046020914,-0.04074139785166926,-0.010556482167766345,0.0003409090852602505,-8.584672167470229e-05,-0.00013110514780827843,0.0008968915114118438,-5.251008615327039e-05,0.0002688553581109755,-0.0002458534553378676,0.00018535188077771448,-5.54226281441439e-05,-8.146196607644487e-05,0.0001305764208638516,-0.0003107228326216507,0.00018604638719427793,-1.4984436959749257e-05,0.0001903905821372011,2.3061405467206412e-05,9.380425587904854e-14,2.5223788655411254e-14,-1.1288146838740894e-16,-6.978106097730043e-17,1.511668771787903e-16,-6.480320448592826e-16
